0	0
0.5	2.1574
1	7.5732
1.5	13.466
2	16.367
2.5	13.466
3	3.8102
3.5	-11.049
4	-27.245
4.5	-39.59
5	-43.151
5.5	-34.925
6	-15.089
6.5	12.585
7	41.39
7.5	63.315
8	71.234
8.5	61.084
9	33.382
9.5	-6.4255
10	-48.962
10.5	-83.131
11	-99
11.5	-90.612
12	-57.95
12.5	-7.4612
13	49.16
13.5	97.659
14	124.82
14.5	122
15	87.789
15.5	28.802
16	-41.458
16.5	-105.7
17	-147.1
17.5	-153.66
18	-121.66
18.5	-57.023
19	25.629
19.5	106.27
20	164.33
20.5	183.91
21	158.13
21.5	91.26
22	-1.7526
22.5	-98.649
23	-175.17
23.5	-211.09
24	-195.61
24.5	-130.39
25	-29.779
25.5	82.404
26	178.44
26.5	233.58
27	232.4
27.5	173.06
28	68.269
28.5	-57.393
29	-173.21
29.5	-249.84
30	-266.77
30.5	-217.71
31	-112.73
31.5	23.807
32	158.81
32.5	258.53
33	296.97
33.5	262.65
34	161.9
34.5	17.85
35	-134.87
35.5	-258.48
36	-321.34
36.5	-306.07
37	-214.3
37.5	-66.758
38	101.36
38.5	248.78
39	338.29
39.5	346.13
40	268.25
40.5	121.8
41	-58.532
41.5	-228.79
42	-346.45
42.5	-381.01
43	-321.89
43.5	-181.58
44	7.0099
44.5	198.2
45	344.62
45.5	408.92
46	373.34
46.5	244.48
47	52.271
47.5	-157.02
48	-331.88
48.5	-428.26
49	-420.61
49.5	-308.68
50	-118.07
50.5	105.61
51	307.64
51.5	437.54
52	461.75
52.5	372.19
53	188.86
53.5	-44.679
54	-271.57
54.5	-435.56
55	-494.88
55.5	-432.94
56	-262.86
56.5	-24.737
57	223.75
57.5	421.34
58	518.28
58.5	488.83
59	338.11
59.5	101.27
60	-164.6
60.5	-394.28
61	-530.4
61.5	-537.78
62	-412.46
62.5	-183.26
63	94.887
63.5	354.06
64	529.94
64.5	577.75
65	483.7
65.5	268.78
66	-15.772
66.5	-300.78
67	-515.88
67.5	-606.91
68	-549.53
68.5	-355.72
69	-71.282
69.5	234.89
70	487.55
70.5	623.57
71	607.73
71.5	441.75
72	164.47
72.5	-157.24
73	-444.64
73.5	-626.36
74	-656.11
74.5	-524.48
75	-261.76
75.5	69.038
76	387.22
76.5	614.15
77	692.67
77.5	601.46
78	360.81
78.5	28.123
79	-315.76
79.5	-586.21
80	-715.6
80.5	-670.27
81	-459.19
81.5	-132.34
82	231.16
82.5	542.16
83	723.37
83.5	728.55
84	554.29
84.5	241.4
85	-134.69
85.5	-482.06
86	-714.75
86.5	-774.12
87	-643.48
87.5	-352.84
88	28.036
88.5	406.37
89	688.91
89.5	805
90	724.14
90.5	464.05
91	86.804
91.5	-315.99
92	-645.4
92.5	-819.5
93	-793.71
93.5	-572.23
94	-207.49
94.5	212.25
95	584.19
95.5	816.25
96	849.82
96.5	674.54
97	331.4
97.5	-96.876
98	-505.72
98.5	-794.29
99	-890.29
99.5	-768.16
100	-455.73
